note_id,content,create_time,create_date_time,liked_count,comments_count,shared_count,last_modify_ts,note_url,ip_location,user_id,nickname,gender,profile_url,avatar,source_keyword,source_keywords_merged,is_event_related,exclude_reason,publish_time,in_event_window,engagement
5304085922185829,#单依纯含金量#金曲奖5项提名创纪录！00后实力派正在重塑华语乐坛标杆🔥 关于“单依纯含金量”的讨论，终于迎来了最具说服力的答卷！凭借专辑《纯妹妹》，她一举斩获第37届金曲奖五项重磅提名，不仅成为史上最年轻的内地歌后提名者，更终结了内地女歌手长达25年的提名空白。从《歌手》舞台上零...全文,1780104892,2026-05-30 01:34:52+08:00,66,24,1,1780548980398,https://m.weibo.cn/detail/5304085922185829,福建,8405202961,财阀千金j-c,f,https://m.weibo.cn/u/8405202961?launchid=10000360-page_H5,"https://tvax1.sinaimg.cn/crop.0.0.1002.1002.180/009aPnfHly8i8mzhpeus2j30ru0ru418.jpg?KID=imgbed,tva&Expires=1780559695&ssig=n6vLHsBc0I",单依纯 李荣浩 版权,单依纯 李荣浩 版权,False,shan_fan_only,2026-05-30 01:34:52+08:00,False,91
5282416768058161,2026.3.31 农历二月十三 每日简报微语｜在这里，60秒看天下！1.多地宣布清明假期部分机关内部停车场免费供社会车辆临时停放。2.市场监管总局：着力防治平台经济、新能源汽车等重点行业领域内卷式竞争。3.全球首创！中国团队研发“光学导航”技术，无惧GPS干扰。4.一天的暴雨1小时下完，广州遭...全文,1774938563,2026-03-31 06:29:23+08:00,0,0,0,1780548180437,https://m.weibo.cn/detail/5282416768058161,北京,1279560882,光明圣堂将军,m,https://m.weibo.cn/u/1279560882?launchid=10000360-page_H5,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/4c448cb2ly8huq90wu7zqj20u00u0wle.jpg?KID=imgbed,tva&Expires=1780558979&ssig=zqNMUJwu6Z",百沐 退票,百沐 退票,False,no_core_entity,2026-03-31 06:29:23+08:00,True,0
5282262275855777,#李荣浩 民选微博King#“活人感”特质获封民选称号真实接地气的社交风格李荣浩将微博当作私人朋友圈，吐槽物业效率低（2020年）、自嘲掉粉不敢发博、为发新歌威胁找“电动车维修论坛”，打破明星“包装感”，被誉“内娱活人代表”。 一人包揽全流程的硬核形象网友发现他身兼词曲编录混音、宣传、维...全文,1774901729,2026-03-30 20:15:29+08:00,38,38,0,1780547537369,https://m.weibo.cn/detail/5282262275855777,河北,7490758750,冰淇淋出逃记,f,https://m.weibo.cn/u/7490758750?launchid=10000360-page_H5,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.180/008aWsxwly8ibxgdu6yg3j30u00u041w.jpg?KID=imgbed,tva&Expires=1780558336&ssig=piVDqzcoPr",单依纯 停唱 李白,单依纯 停唱 李白,False,li_fan_or_concert_only,2026-03-30 20:15:29+08:00,True,76
5282312213496893,#李荣浩 爱你老己#🔍 事件核心脉络方言梗的诞生与传播2026年跨年夜，李荣浩鼓励观众“看好你自己”，因方言发音被空耳成“爱你老己”。其朴实的表达消解了鸡汤感，迅速成为年轻人反内耗的符号。网友赋予其双重解读：既指“难过就哭，高兴就笑”的自我接纳，也包含“不让好人受委屈，不让坏人尝甜...全文,1774913634,2026-03-30 23:33:54+08:00,0,0,0,1780547517758,https://m.weibo.cn/detail/5282312213496893,江苏,6182437344,将绪,f,https://m.weibo.cn/u/6182437344?launchid=10000360-page_H5,"https://tvax1.sinaimg.cn/crop.0.0.826.826.180/006KoSnmly8id4a433ydsj30my0mymy3.jpg?KID=imgbed,tva&Expires=1780558316&ssig=Gcm7D%2FfXAb",单依纯 停唱 李白,单依纯 停唱 李白,False,li_fan_or_concert_only,2026-03-30 23:33:54+08:00,True,0
5282424083710218,演唱会开启专属退票通道，聚焦两地未上演场次落实便民政策。所有官方渠道购票的观众，均可在规定时间内免费办理退票，无需承担任何额外开销。这场贴心调整彰显对观众的尊重，同时明确演出不会延期取消。风波之下主动让步整改，用实际行动安抚人心，尽力守护大家的期待与信任。 九爷说的微博视频,1774940307,2026-03-31 06:58:27+08:00,10,2,0,1780547502421,https://m.weibo.cn/detail/5282424083710218,吉林,1190099801,九爷说,m,https://m.weibo.cn/u/1190099801?launchid=10000360-page_H5,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/46ef7b59ly8hy16qmqgdhj20u00u00tv.jpg?KID=imgbed,tva&Expires=1780558301&ssig=3Mm%2Fr2wiZd",单依纯 停唱 李白,单依纯 停唱 李白,False,no_core_entity,2026-03-31 06:58:27+08:00,True,12
5299588959307543,刚道完歉就拿5项金曲提名？她凭什么#单依纯# 小何同學Anny的微博视频,1779032732,2026-05-17 15:45:32+08:00,16,11,0,1780547146202,https://m.weibo.cn/detail/5299588959307543,浙江,7998579335,小何同學Anny,f,https://m.weibo.cn/u/7998579335?launchid=10000360-page_H5,"https://tvax3.sinaimg.cn/crop.0.0.300.300.180/008JjdS7ly8i18euadsfkj308c08cwej.jpg?KID=imgbed,tva&Expires=1780557941&ssig=SGhxKjNKOt",单依纯 停唱 李白,单依纯 侵权|单依纯 停唱 李白|单依纯 道歉|单依纯 道歉 李白,False,shan_fan_only,2026-05-17 15:45:32+08:00,False,27
5284304733343865,【律师称#粉丝主动道歉不等于法律责任自动免除#】近日，“栩你渝生粉丝和橹穆粉丝道歉信”登上热搜，未涉及到诉讼案件，一方主动发布手写道歉信，承认人身攻击与恶意P图。双方粉丝因此前冲突事件互相致歉，@娱乐法李振武 解读：根据《民法典》第179条，赔礼道歉是承担民事责任的法定方式之一。也就是说...全文,1775388689,2026-04-05 11:31:29+08:00,2023,13,7,1780546668828,https://m.weibo.cn/detail/5284304733343865,,1497087080,羊城晚报,m,https://m.weibo.cn/u/1497087080?launchid=10000360-page_H5,"https://tvax1.sinaimg.cn/crop.0.0.753.753.180/001DjCJOly8h8vghz8v0gj60kx0kxmxm02.jpg?KID=imgbed,tva&Expires=1780557468&ssig=qrwMT9ftgV",李荣浩 赔偿,李荣浩 赔偿,False,no_core_entity,2026-04-05 11:31:29+08:00,True,2043
5284659753913234,李荣浩发长文否认《小眼睛》抄袭，直言谁会抄的一模一样。,1775473332,2026-04-06 11:02:12+08:00,8,2,0,1780546458384,https://m.weibo.cn/detail/5284659753913234,湖北,7494789992,何處醉東風,f,https://m.weibo.cn/u/7494789992?launchid=10000360-page_H5,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.180/008bdnfyly8ib4jjvbbjzj30u00u0jvs.jpg?KID=imgbed,tva&Expires=1780557257&ssig=amnoOvBeFZ",李荣浩 赔偿,李荣浩 赔偿,False,li_fan_or_concert_only,2026-04-06 11:02:12+08:00,True,10
5284779344790201,李荣浩的回应条理清晰简洁明了完全模板来的#李荣浩#吴向飞……#一分钟视频创作季##春节二创视频大赛# 姜莯祎的微博视频,1775501845,2026-04-06 18:57:25+08:00,0,0,0,1780546458358,https://m.weibo.cn/detail/5284779344790201,广西,7767176711,姜莯祎,f,https://m.weibo.cn/u/7767176711?launchid=10000360-page_H5,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.180/008tEhtJly8i4mqn2uujkj30u00u0tat.jpg?KID=imgbed,tva&Expires=1780557257&ssig=R2DQ8M90j3",李荣浩 赔偿,李荣浩 赔偿,False,li_fan_or_concert_only,2026-04-06 18:57:25+08:00,True,0
5286947104754807,李荣浩维权三天反被扒，华语乐坛抄袭瓜一次吃个够！下维权#三分钟视频助燃计划##三分钟安利佳片# 内娱少女的微博视频,1776018679,2026-04-12 18:31:19+08:00,2,1,0,1780546357158,https://m.weibo.cn/detail/5286947104754807,上海,5506088985,内娱少女,f,https://m.weibo.cn/u/5506088985?launchid=10000360-page_H5,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/0060CZgRly8i207bok09nj30u00u0taw.jpg?KID=imgbed,tva&Expires=1780557156&ssig=xRy%2F7ptX4t",李荣浩 赔偿,李荣浩 赔偿,False,li_fan_or_concert_only,2026-04-12 18:31:19+08:00,True,3
