来源类型,视频链接,作者ID,作者名字,视频发布时间,评论ID,评论内容,话题标签,点赞数,评论数
单依纯李白,https://www.douyin.com/video/7514603355897892115,MS4wLjABAAAA0d48wJDWi46hqcYWGmSYzwRZfqwyS3kfuNLZsl_ODDu7KoU-O0rq6lsmTaRsNxbO,怪兽𝑴𝒐𝒏𝒔𝒕𝒆𝒓-,2025/6/11 16:19,"	7622209499290354481",没人感觉李白很无厘头么感觉原唱挺好的被她改成了这样[捂脸][捂脸][捂脸]我真的没有懂李白这个歌词到底是什么意思，感觉和李白完全不沾边儿,"#第一人称视角,#单依纯,#李白,#歌手,#综艺",185258,2454
单依纯李白,https://www.douyin.com/video/7514603355897892115,MS4wLjABAAAA0d48wJDWi46hqcYWGmSYzwRZfqwyS3kfuNLZsl_ODDu7KoU-O0rq6lsmTaRsNxbO,怪兽𝑴𝒐𝒏𝒔𝒕𝒆𝒓-,2025/6/11 16:19,"	7530528577512686387",不管他们的分数、票数有多高，我还是认为单依纯最厉害。我特别特别喜欢她，追了她好几年,"#第一人称视角,#单依纯,#李白,#歌手,#综艺",185258,2454
单依纯李白,https://www.douyin.com/video/7514603355897892115,MS4wLjABAAAA0d48wJDWi46hqcYWGmSYzwRZfqwyS3kfuNLZsl_ODDu7KoU-O0rq6lsmTaRsNxbO,怪兽𝑴𝒐𝒏𝒔𝒕𝒆𝒓-,2025/6/11 16:19,"	7528995458971697977",哭了能开口已经很棒了 不必在乎别人的眼光,"#第一人称视角,#单依纯,#李白,#歌手,#综艺",185258,2454
单依纯李白,https://www.douyin.com/video/7514603355897892115,MS4wLjABAAAA0d48wJDWi46hqcYWGmSYzwRZfqwyS3kfuNLZsl_ODDu7KoU-O0rq6lsmTaRsNxbO,怪兽𝑴𝒐𝒏𝒔𝒕𝒆𝒓-,2025/6/11 16:19,"	7517669637489541946","我本是辅助，今晚来打野，区区30,000天，试试又能怎？","#第一人称视角,#单依纯,#李白,#歌手,#综艺",185258,2454
单依纯李白,https://www.douyin.com/video/7514603355897892115,MS4wLjABAAAA0d48wJDWi46hqcYWGmSYzwRZfqwyS3kfuNLZsl_ODDu7KoU-O0rq6lsmTaRsNxbO,怪兽𝑴𝒐𝒏𝒔𝒕𝒆𝒓-,2025/6/11 16:19,"	7529057941971239737",李白是真难听本来不想说的，但是她自己还说这是艺术,"#第一人称视角,#单依纯,#李白,#歌手,#综艺",185258,2454
单依纯李白,https://www.douyin.com/video/7514603355897892115,MS4wLjABAAAA0d48wJDWi46hqcYWGmSYzwRZfqwyS3kfuNLZsl_ODDu7KoU-O0rq6lsmTaRsNxbO,怪兽𝑴𝒐𝒏𝒔𝒕𝒆𝒓-,2025/6/11 16:19,"	7517349487548973833",中国自己的Ladygaga[捂脸],"#第一人称视角,#单依纯,#李白,#歌手,#综艺",185258,2454
单依纯李白,https://www.douyin.com/video/7514603355897892115,MS4wLjABAAAA0d48wJDWi46hqcYWGmSYzwRZfqwyS3kfuNLZsl_ODDu7KoU-O0rq6lsmTaRsNxbO,怪兽𝑴𝒐𝒏𝒔𝒕𝒆𝒓-,2025/6/11 16:19,"	7517965685810742075",我本是辅助，今晚来打野，区区3万天，试试又能怎，如何呢，又能怎。,"#第一人称视角,#单依纯,#李白,#歌手,#综艺",185258,2454
单依纯李白,https://www.douyin.com/video/7514603355897892115,MS4wLjABAAAA0d48wJDWi46hqcYWGmSYzwRZfqwyS3kfuNLZsl_ODDu7KoU-O0rq6lsmTaRsNxbO,怪兽𝑴𝒐𝒏𝒔𝒕𝒆𝒓-,2025/6/11 16:19,"	7518770524546630459",出去闯一闯骂粉丝，然后又调侃别人身材哟[舔屏],"#第一人称视角,#单依纯,#李白,#歌手,#综艺",185258,2454
单依纯李白,https://www.douyin.com/video/7514603355897892115,MS4wLjABAAAA0d48wJDWi46hqcYWGmSYzwRZfqwyS3kfuNLZsl_ODDu7KoU-O0rq6lsmTaRsNxbO,怪兽𝑴𝒐𝒏𝒔𝒕𝒆𝒓-,2025/6/11 16:19,"	7523487083319952155",“可是没办法，你们的对手是单依纯”,"#第一人称视角,#单依纯,#李白,#歌手,#综艺",185258,2454
单依纯李白,https://www.douyin.com/video/7514603355897892115,MS4wLjABAAAA0d48wJDWi46hqcYWGmSYzwRZfqwyS3kfuNLZsl_ODDu7KoU-O0rq6lsmTaRsNxbO,怪兽𝑴𝒐𝒏𝒔𝒕𝒆𝒓-,2025/6/11 16:19,"	7525489561280185098",李白改成啥了[捂脸],"#第一人称视角,#单依纯,#李白,#歌手,#综艺",185258,2454
单依纯李白,https://www.douyin.com/video/7514603355897892115,MS4wLjABAAAA0d48wJDWi46hqcYWGmSYzwRZfqwyS3kfuNLZsl_ODDu7KoU-O0rq6lsmTaRsNxbO,怪兽𝑴𝒐𝒏𝒔𝒕𝒆𝒓-,2025/6/11 16:19,"	7521036997360665403",为啥要哭？（单纯问）,"#第一人称视角,#单依纯,#李白,#歌手,#综艺",185258,2454
单依纯李白,https://www.douyin.com/video/7514603355897892115,MS4wLjABAAAA0d48wJDWi46hqcYWGmSYzwRZfqwyS3kfuNLZsl_ODDu7KoU-O0rq6lsmTaRsNxbO,怪兽𝑴𝒐𝒏𝒔𝒕𝒆𝒓-,2025/6/11 16:19,"	7557557343954305852",我感觉确实有一点过分了,"#第一人称视角,#单依纯,#李白,#歌手,#综艺",185258,2454
单依纯李白,https://www.douyin.com/video/7514603355897892115,MS4wLjABAAAA0d48wJDWi46hqcYWGmSYzwRZfqwyS3kfuNLZsl_ODDu7KoU-O0rq6lsmTaRsNxbO,怪兽𝑴𝒐𝒏𝒔𝒕𝒆𝒓-,2025/6/11 16:19,"	7643363795691750178",很努力很棒，是一次次脱颖而出才得到了这个荣誉，最经典的还是这句没办法，你们的对手是单依纯,"#第一人称视角,#单依纯,#李白,#歌手,#综艺",185258,2454
单依纯李白,https://www.douyin.com/video/7514603355897892115,MS4wLjABAAAA0d48wJDWi46hqcYWGmSYzwRZfqwyS3kfuNLZsl_ODDu7KoU-O0rq6lsmTaRsNxbO,怪兽𝑴𝒐𝒏𝒔𝒕𝒆𝒓-,2025/6/11 16:19,"	7601834778706739995",每个人都有失败的时候，依纯还是最棒的,"#第一人称视角,#单依纯,#李白,#歌手,#综艺",185258,2454
单依纯李白,https://www.douyin.com/video/7514603355897892115,MS4wLjABAAAA0d48wJDWi46hqcYWGmSYzwRZfqwyS3kfuNLZsl_ODDu7KoU-O0rq6lsmTaRsNxbO,怪兽𝑴𝒐𝒏𝒔𝒕𝒆𝒓-,2025/6/11 16:19,"	7515726339903898407",单依纯姐姐，加油！加油！加油！！[一起加油][一起加油][一起加油],"#第一人称视角,#单依纯,#李白,#歌手,#综艺",185258,2454
单依纯李白,https://www.douyin.com/video/7514603355897892115,MS4wLjABAAAA0d48wJDWi46hqcYWGmSYzwRZfqwyS3kfuNLZsl_ODDu7KoU-O0rq6lsmTaRsNxbO,怪兽𝑴𝒐𝒏𝒔𝒕𝒆𝒓-,2025/6/11 16:19,"	7516244846705967929",唱的好就是好，不好就是不好，不会有人永远不失误，永远正确吧？ 没什么好遮掩的，也不必过于怒骂，实事求是即可。,"#第一人称视角,#单依纯,#李白,#歌手,#综艺",185258,2454
单依纯李白,https://www.douyin.com/video/7514603355897892115,MS4wLjABAAAA0d48wJDWi46hqcYWGmSYzwRZfqwyS3kfuNLZsl_ODDu7KoU-O0rq6lsmTaRsNxbO,怪兽𝑴𝒐𝒏𝒔𝒕𝒆𝒓-,2025/6/11 16:19,"	7520250303023694631",好像掉粉丝了。,"#第一人称视角,#单依纯,#李白,#歌手,#综艺",185258,2454
单依纯李白,https://www.douyin.com/video/7514603355897892115,MS4wLjABAAAA0d48wJDWi46hqcYWGmSYzwRZfqwyS3kfuNLZsl_ODDu7KoU-O0rq6lsmTaRsNxbO,怪兽𝑴𝒐𝒏𝒔𝒕𝒆𝒓-,2025/6/11 16:19,"	7515788542678893370",不是我没关注过你，为什么这里显示我关注你，你是不是买粉丝了,"#第一人称视角,#单依纯,#李白,#歌手,#综艺",185258,2454
单依纯李白,https://www.douyin.com/video/7514603355897892115,MS4wLjABAAAA0d48wJDWi46hqcYWGmSYzwRZfqwyS3kfuNLZsl_ODDu7KoU-O0rq6lsmTaRsNxbO,怪兽𝑴𝒐𝒏𝒔𝒕𝒆𝒓-,2025/6/11 16:19,"	7515304165036639017",回怼黑粉是对的，被黑也是必然的，选择了就要承担这些,"#第一人称视角,#单依纯,#李白,#歌手,#综艺",185258,2454
单依纯李白,https://www.douyin.com/video/7514603355897892115,MS4wLjABAAAA0d48wJDWi46hqcYWGmSYzwRZfqwyS3kfuNLZsl_ODDu7KoU-O0rq6lsmTaRsNxbO,怪兽𝑴𝒐𝒏𝒔𝒕𝒆𝒓-,2025/6/11 16:19,"	7588525468187722545",加油单依纯。,"#第一人称视角,#单依纯,#李白,#歌手,#综艺",185258,2454
单依纯李白,https://www.douyin.com/video/7514603355897892115,MS4wLjABAAAA0d48wJDWi46hqcYWGmSYzwRZfqwyS3kfuNLZsl_ODDu7KoU-O0rq6lsmTaRsNxbO,怪兽𝑴𝒐𝒏𝒔𝒕𝒆𝒓-,2025/6/11 16:19,"	7517674093664731931",下来说话,"#第一人称视角,#单依纯,#李白,#歌手,#综艺",185258,2454
单依纯李白,https://www.douyin.com/video/7514603355897892115,MS4wLjABAAAA0d48wJDWi46hqcYWGmSYzwRZfqwyS3kfuNLZsl_ODDu7KoU-O0rq6lsmTaRsNxbO,怪兽𝑴𝒐𝒏𝒔𝒕𝒆𝒓-,2025/6/11 16:19,"	7520091437812269882",依纯你已经很棒了[泣不成声],"#第一人称视角,#单依纯,#李白,#歌手,#综艺",185258,2454
单依纯李白,https://www.douyin.com/video/7514603355897892115,MS4wLjABAAAA0d48wJDWi46hqcYWGmSYzwRZfqwyS3kfuNLZsl_ODDu7KoU-O0rq6lsmTaRsNxbO,怪兽𝑴𝒐𝒏𝒔𝒕𝒆𝒓-,2025/6/11 16:19,"	7529849857126253370",单1×宝宝不用建议别人的意见，只要拿出自己最好的实力才是最好的不拿冠军不是也一样的吗？只要自己发挥出自己最好的实力自己才会有面子别人说你唱得难听没关系，我觉得你唱得很好听，而且你每次发出来的声音，我一听都是给你点赞的，而且你看你唱的那个，李白我也每天点赞，而且你唱得非常好听，你是唱得里面最好听的，就一个是我没事的。,"#第一人称视角,#单依纯,#李白,#歌手,#综艺",185258,2454
单依纯李白,https://www.douyin.com/video/7514603355897892115,MS4wLjABAAAA0d48wJDWi46hqcYWGmSYzwRZfqwyS3kfuNLZsl_ODDu7KoU-O0rq6lsmTaRsNxbO,怪兽𝑴𝒐𝒏𝒔𝒕𝒆𝒓-,2025/6/11 16:19,"	7596047947012309770",当时是她妈妈贷款还是借钱才让她可以上音乐学院的[流泪],"#第一人称视角,#单依纯,#李白,#歌手,#综艺",185258,2454
单依纯李白,https://www.douyin.com/video/7514603355897892115,MS4wLjABAAAA0d48wJDWi46hqcYWGmSYzwRZfqwyS3kfuNLZsl_ODDu7KoU-O0rq6lsmTaRsNxbO,怪兽𝑴𝒐𝒏𝒔𝒕𝒆𝒓-,2025/6/11 16:19,"	7516660812309218107",“一个歌手，最想得到的无非是观众对她的认可”这句话太主观了,"#第一人称视角,#单依纯,#李白,#歌手,#综艺",185258,2454
单依纯李白,https://www.douyin.com/video/7514603355897892115,MS4wLjABAAAA0d48wJDWi46hqcYWGmSYzwRZfqwyS3kfuNLZsl_ODDu7KoU-O0rq6lsmTaRsNxbO,怪兽𝑴𝒐𝒏𝒔𝒕𝒆𝒓-,2025/6/11 16:19,"	7529216873684255545",那个人没察觉他已经感冒了吗,"#第一人称视角,#单依纯,#李白,#歌手,#综艺",185258,2454
单依纯李白,https://www.douyin.com/video/7514603355897892115,MS4wLjABAAAA0d48wJDWi46hqcYWGmSYzwRZfqwyS3kfuNLZsl_ODDu7KoU-O0rq6lsmTaRsNxbO,怪兽𝑴𝒐𝒏𝒔𝒕𝒆𝒓-,2025/6/11 16:19,"	7520618994915672890",高级返场，前面有点感动，后面听到了如何呢？又能怎？我最终选择了沉默[捂脸],"#第一人称视角,#单依纯,#李白,#歌手,#综艺",185258,2454
单依纯李白,https://www.douyin.com/video/7514603355897892115,MS4wLjABAAAA0d48wJDWi46hqcYWGmSYzwRZfqwyS3kfuNLZsl_ODDu7KoU-O0rq6lsmTaRsNxbO,怪兽𝑴𝒐𝒏𝒔𝒕𝒆𝒓-,2025/6/11 16:19,"	7515429687050732339",没事没事,"#第一人称视角,#单依纯,#李白,#歌手,#综艺",185258,2454
单依纯李白,https://www.douyin.com/video/7514603355897892115,MS4wLjABAAAA0d48wJDWi46hqcYWGmSYzwRZfqwyS3kfuNLZsl_ODDu7KoU-O0rq6lsmTaRsNxbO,怪兽𝑴𝒐𝒏𝒔𝒕𝒆𝒓-,2025/6/11 16:19,"	7522822759517553468",加油！单依纯😄,"#第一人称视角,#单依纯,#李白,#歌手,#综艺",185258,2454
单依纯李白,https://www.douyin.com/video/7514603355897892115,MS4wLjABAAAA0d48wJDWi46hqcYWGmSYzwRZfqwyS3kfuNLZsl_ODDu7KoU-O0rq6lsmTaRsNxbO,怪兽𝑴𝒐𝒏𝒔𝒕𝒆𝒓-,2025/6/11 16:19,"	7517004968746959675",没家境 没背景的话 他就是陪睡 有家境有背景的话 他就是砸钱靠关系,"#第一人称视角,#单依纯,#李白,#歌手,#综艺",185258,2454
单依纯李白,https://www.douyin.com/video/7514603355897892115,MS4wLjABAAAA0d48wJDWi46hqcYWGmSYzwRZfqwyS3kfuNLZsl_ODDu7KoU-O0rq6lsmTaRsNxbO,怪兽𝑴𝒐𝒏𝒔𝒕𝒆𝒓-,2025/6/11 16:19,"	7527921232910877474",单依纯，我是你的粉丝,"#第一人称视角,#单依纯,#李白,#歌手,#综艺",185258,2454
单依纯李白,https://www.douyin.com/video/7514603355897892115,MS4wLjABAAAA0d48wJDWi46hqcYWGmSYzwRZfqwyS3kfuNLZsl_ODDu7KoU-O0rq6lsmTaRsNxbO,怪兽𝑴𝒐𝒏𝒔𝒕𝒆𝒓-,2025/6/11 16:19,"	7515394343966016313",@永远吃不起谷 笑死了这个穿插[捂脸][捂脸][捂脸],"#第一人称视角,#单依纯,#李白,#歌手,#综艺",185258,2454
单依纯李白,https://www.douyin.com/video/7514603355897892115,MS4wLjABAAAA0d48wJDWi46hqcYWGmSYzwRZfqwyS3kfuNLZsl_ODDu7KoU-O0rq6lsmTaRsNxbO,怪兽𝑴𝒐𝒏𝒔𝒕𝒆𝒓-,2025/6/11 16:19,"	7526432058915455754",现在已飘得不行了,"#第一人称视角,#单依纯,#李白,#歌手,#综艺",185258,2454
单依纯李白,https://www.douyin.com/video/7514603355897892115,MS4wLjABAAAA0d48wJDWi46hqcYWGmSYzwRZfqwyS3kfuNLZsl_ODDu7KoU-O0rq6lsmTaRsNxbO,怪兽𝑴𝒐𝒏𝒔𝒕𝒆𝒓-,2025/6/11 16:19,"	7623763317199749938",单依纯，你已经很棒了，调整好自己的心情，以后你一定可以的，不要以为自己不行了，以为自己要淘汰了，你要相信自己，不要看别人的脸色，行吗？我叫你声姐姐，不要哭了,"#第一人称视角,#单依纯,#李白,#歌手,#综艺",185258,2454
单依纯李白,https://www.douyin.com/video/7514603355897892115,MS4wLjABAAAA0d48wJDWi46hqcYWGmSYzwRZfqwyS3kfuNLZsl_ODDu7KoU-O0rq6lsmTaRsNxbO,怪兽𝑴𝒐𝒏𝒔𝒕𝒆𝒓-,2025/6/11 16:19,"	7515748921089688378",总结一句话，人不火干什么都是错的,"#第一人称视角,#单依纯,#李白,#歌手,#综艺",185258,2454
单依纯李白,https://www.douyin.com/video/7514603355897892115,MS4wLjABAAAA0d48wJDWi46hqcYWGmSYzwRZfqwyS3kfuNLZsl_ODDu7KoU-O0rq6lsmTaRsNxbO,怪兽𝑴𝒐𝒏𝒔𝒕𝒆𝒓-,2025/6/11 16:19,"	7520526195117736738",你很棒呀，你把歌词忘了也没关系，你不用自己觉得你忘了一个歌词就那么想哭'[赞],"#第一人称视角,#单依纯,#李白,#歌手,#综艺",185258,2454
单依纯李白,https://www.douyin.com/video/7514603355897892115,MS4wLjABAAAA0d48wJDWi46hqcYWGmSYzwRZfqwyS3kfuNLZsl_ODDu7KoU-O0rq6lsmTaRsNxbO,怪兽𝑴𝒐𝒏𝒔𝒕𝒆𝒓-,2025/6/11 16:19,"	7525638917061788473",我本是辅助，今晚来打野区区3万天试试又能怎如何呢又能怎如何呢又能怎如何呢又能怎如何呢又能怎,"#第一人称视角,#单依纯,#李白,#歌手,#综艺",185258,2454
单依纯李白,https://www.douyin.com/video/7514603355897892115,MS4wLjABAAAA0d48wJDWi46hqcYWGmSYzwRZfqwyS3kfuNLZsl_ODDu7KoU-O0rq6lsmTaRsNxbO,怪兽𝑴𝒐𝒏𝒔𝒕𝒆𝒓-,2025/6/11 16:19,"	7524318071336928058",换了一句也挺好听的，嗯，也特别好听啊。不好听。不比你狙强这几句都特别好听加油！[流泪],"#第一人称视角,#单依纯,#李白,#歌手,#综艺",185258,2454
单依纯李白,https://www.douyin.com/video/7514603355897892115,MS4wLjABAAAA0d48wJDWi46hqcYWGmSYzwRZfqwyS3kfuNLZsl_ODDu7KoU-O0rq6lsmTaRsNxbO,怪兽𝑴𝒐𝒏𝒔𝒕𝒆𝒓-,2025/6/11 16:19,"	7517269120896336692",我真觉得宋宇宁唱的挺好,"#第一人称视角,#单依纯,#李白,#歌手,#综艺",185258,2454
单依纯李白,https://www.douyin.com/video/7514603355897892115,MS4wLjABAAAA0d48wJDWi46hqcYWGmSYzwRZfqwyS3kfuNLZsl_ODDu7KoU-O0rq6lsmTaRsNxbO,怪兽𝑴𝒐𝒏𝒔𝒕𝒆𝒓-,2025/6/11 16:19,"	7528064869699584825",@单依纯姐姐你已经很不错了,"#第一人称视角,#单依纯,#李白,#歌手,#综艺",185258,2454
单依纯李白,https://www.douyin.com/video/7514603355897892115,MS4wLjABAAAA0d48wJDWi46hqcYWGmSYzwRZfqwyS3kfuNLZsl_ODDu7KoU-O0rq6lsmTaRsNxbO,怪兽𝑴𝒐𝒏𝒔𝒕𝒆𝒓-,2025/6/11 16:19,"	7607808653613155115",上场的6人也是竭尽全力，但最终留下的。,"#第一人称视角,#单依纯,#李白,#歌手,#综艺",185258,2454
单依纯李白,https://www.douyin.com/video/7514603355897892115,MS4wLjABAAAA0d48wJDWi46hqcYWGmSYzwRZfqwyS3kfuNLZsl_ODDu7KoU-O0rq6lsmTaRsNxbO,怪兽𝑴𝒐𝒏𝒔𝒕𝒆𝒓-,2025/6/11 16:19,"	7518787406947844905",刚刚说完之后又直接唱如何呢？又能怎如何呢？又能怎样？我当时懵了，我笑死我,"#第一人称视角,#单依纯,#李白,#歌手,#综艺",185258,2454
单依纯李白,https://www.douyin.com/video/7514603355897892115,MS4wLjABAAAA0d48wJDWi46hqcYWGmSYzwRZfqwyS3kfuNLZsl_ODDu7KoU-O0rq6lsmTaRsNxbO,怪兽𝑴𝒐𝒏𝒔𝒕𝒆𝒓-,2025/6/11 16:19,"	7516040649927000866",如何呢？又能怎？黑粉没实力[憨笑][强壮][强壮][强壮],"#第一人称视角,#单依纯,#李白,#歌手,#综艺",185258,2454
单依纯李白,https://www.douyin.com/video/7514603355897892115,MS4wLjABAAAA0d48wJDWi46hqcYWGmSYzwRZfqwyS3kfuNLZsl_ODDu7KoU-O0rq6lsmTaRsNxbO,怪兽𝑴𝒐𝒏𝒔𝒕𝒆𝒓-,2025/6/11 16:19,"	7522501159949779770",资本你赢了，赢得很彻底,"#第一人称视角,#单依纯,#李白,#歌手,#综艺",185258,2454
单依纯李白,https://www.douyin.com/video/7514603355897892115,MS4wLjABAAAA0d48wJDWi46hqcYWGmSYzwRZfqwyS3kfuNLZsl_ODDu7KoU-O0rq6lsmTaRsNxbO,怪兽𝑴𝒐𝒏𝒔𝒕𝒆𝒓-,2025/6/11 16:19,"	7517252234770547497",有点燃的电影解说[发呆],"#第一人称视角,#单依纯,#李白,#歌手,#综艺",185258,2454
单依纯李白,https://www.douyin.com/video/7514603355897892115,MS4wLjABAAAA0d48wJDWi46hqcYWGmSYzwRZfqwyS3kfuNLZsl_ODDu7KoU-O0rq6lsmTaRsNxbO,怪兽𝑴𝒐𝒏𝒔𝒕𝒆𝒓-,2025/6/11 16:19,"	7518252365738214179",好像薛宝钗这种人,"#第一人称视角,#单依纯,#李白,#歌手,#综艺",185258,2454
单依纯李白,https://www.douyin.com/video/7514603355897892115,MS4wLjABAAAA0d48wJDWi46hqcYWGmSYzwRZfqwyS3kfuNLZsl_ODDu7KoU-O0rq6lsmTaRsNxbO,怪兽𝑴𝒐𝒏𝒔𝒕𝒆𝒓-,2025/6/11 16:19,"	7520656646365233959",什么？为什么我想到了：我本是辅助，今晚来打野，区区三万天，试试又能怎  [思考],"#第一人称视角,#单依纯,#李白,#歌手,#综艺",185258,2454
单依纯李白,https://www.douyin.com/video/7514603355897892115,MS4wLjABAAAA0d48wJDWi46hqcYWGmSYzwRZfqwyS3kfuNLZsl_ODDu7KoU-O0rq6lsmTaRsNxbO,怪兽𝑴𝒐𝒏𝒔𝒕𝒆𝒓-,2025/6/11 16:19,"	7517950591001740091",青菜萝卜各有所爱喜欢和不喜欢都不是错但是没必要骂人家和人家黑粉红粉[笑哭],"#第一人称视角,#单依纯,#李白,#歌手,#综艺",185258,2454
单依纯李白,https://www.douyin.com/video/7514603355897892115,MS4wLjABAAAA0d48wJDWi46hqcYWGmSYzwRZfqwyS3kfuNLZsl_ODDu7KoU-O0rq6lsmTaRsNxbO,怪兽𝑴𝒐𝒏𝒔𝒕𝒆𝒓-,2025/6/11 16:19,"	7515734810963346203",现在这样哈,"#第一人称视角,#单依纯,#李白,#歌手,#综艺",185258,2454
单依纯李白,https://www.douyin.com/video/7514603355897892115,MS4wLjABAAAA0d48wJDWi46hqcYWGmSYzwRZfqwyS3kfuNLZsl_ODDu7KoU-O0rq6lsmTaRsNxbO,怪兽𝑴𝒐𝒏𝒔𝒕𝒆𝒓-,2025/6/11 16:19,"	7515822742341403443",突然能哭出来失恋了吧或者遇到什么伤心事了,"#第一人称视角,#单依纯,#李白,#歌手,#综艺",185258,2454
单依纯李白,https://www.douyin.com/video/7514603355897892115,MS4wLjABAAAA0d48wJDWi46hqcYWGmSYzwRZfqwyS3kfuNLZsl_ODDu7KoU-O0rq6lsmTaRsNxbO,怪兽𝑴𝒐𝒏𝒔𝒕𝒆𝒓-,2025/6/11 16:19,"	7522679311888368443",唱李白之后，我只想问她，你到底是哪个星球派来的？[微笑],"#第一人称视角,#单依纯,#李白,#歌手,#综艺",185258,2454
单依纯李白,https://www.douyin.com/video/7514603355897892115,MS4wLjABAAAA0d48wJDWi46hqcYWGmSYzwRZfqwyS3kfuNLZsl_ODDu7KoU-O0rq6lsmTaRsNxbO,怪兽𝑴𝒐𝒏𝒔𝒕𝒆𝒓-,2025/6/11 16:19,"	7529924552215855913",加油单依纯,"#第一人称视角,#单依纯,#李白,#歌手,#综艺",185258,2454
单依纯李白,https://www.douyin.com/video/7514603355897892115,MS4wLjABAAAA0d48wJDWi46hqcYWGmSYzwRZfqwyS3kfuNLZsl_ODDu7KoU-O0rq6lsmTaRsNxbO,怪兽𝑴𝒐𝒏𝒔𝒕𝒆𝒓-,2025/6/11 16:19,"	7568695449017172790",我的名字叫李白,"#第一人称视角,#单依纯,#李白,#歌手,#综艺",185258,2454
单依纯李白,https://www.douyin.com/video/7514603355897892115,MS4wLjABAAAA0d48wJDWi46hqcYWGmSYzwRZfqwyS3kfuNLZsl_ODDu7KoU-O0rq6lsmTaRsNxbO,怪兽𝑴𝒐𝒏𝒔𝒕𝒆𝒓-,2025/6/11 16:19,"	7525197604150444843",还在洗？,"#第一人称视角,#单依纯,#李白,#歌手,#综艺",185258,2454
单依纯李白,https://www.douyin.com/video/7514603355897892115,MS4wLjABAAAA0d48wJDWi46hqcYWGmSYzwRZfqwyS3kfuNLZsl_ODDu7KoU-O0rq6lsmTaRsNxbO,怪兽𝑴𝒐𝒏𝒔𝒕𝒆𝒓-,2025/6/11 16:19,"	7524413556306707236",潘洪不是杀狗那个吗,"#第一人称视角,#单依纯,#李白,#歌手,#综艺",185258,2454
单依纯李白,https://www.douyin.com/video/7514603355897892115,MS4wLjABAAAA0d48wJDWi46hqcYWGmSYzwRZfqwyS3kfuNLZsl_ODDu7KoU-O0rq6lsmTaRsNxbO,怪兽𝑴𝒐𝒏𝒔𝒕𝒆𝒓-,2025/6/11 16:19,"	7521666530570257193",没事的，依纯，加油！,"#第一人称视角,#单依纯,#李白,#歌手,#综艺",185258,2454
单依纯李白,https://www.douyin.com/video/7514603355897892115,MS4wLjABAAAA0d48wJDWi46hqcYWGmSYzwRZfqwyS3kfuNLZsl_ODDu7KoU-O0rq6lsmTaRsNxbO,怪兽𝑴𝒐𝒏𝒔𝒕𝒆𝒓-,2025/6/11 16:19,"	7529849501504160572",创意城宝宝，不用建议别人的意见，只有拿出自己真正的实力才是最好的，每次食物都是些正常,"#第一人称视角,#单依纯,#李白,#歌手,#综艺",185258,2454
单依纯李白,https://www.douyin.com/video/7514603355897892115,MS4wLjABAAAA0d48wJDWi46hqcYWGmSYzwRZfqwyS3kfuNLZsl_ODDu7KoU-O0rq6lsmTaRsNxbO,怪兽𝑴𝒐𝒏𝒔𝒕𝒆𝒓-,2025/6/11 16:19,"	7515401146195804928",不用管别人的言语，做自己就好,"#第一人称视角,#单依纯,#李白,#歌手,#综艺",185258,2454
单依纯李白,https://www.douyin.com/video/7514603355897892115,MS4wLjABAAAA0d48wJDWi46hqcYWGmSYzwRZfqwyS3kfuNLZsl_ODDu7KoU-O0rq6lsmTaRsNxbO,怪兽𝑴𝒐𝒏𝒔𝒕𝒆𝒓-,2025/6/11 16:19,"	7567391636570424122",潘虹？,"#第一人称视角,#单依纯,#李白,#歌手,#综艺",185258,2454
单依纯李白,https://www.douyin.com/video/7514603355897892115,MS4wLjABAAAA0d48wJDWi46hqcYWGmSYzwRZfqwyS3kfuNLZsl_ODDu7KoU-O0rq6lsmTaRsNxbO,怪兽𝑴𝒐𝒏𝒔𝒕𝒆𝒓-,2025/6/11 16:19,"	7531996244975452962",依纯加油。,"#第一人称视角,#单依纯,#李白,#歌手,#综艺",185258,2454
单依纯李白,https://www.douyin.com/video/7514603355897892115,MS4wLjABAAAA0d48wJDWi46hqcYWGmSYzwRZfqwyS3kfuNLZsl_ODDu7KoU-O0rq6lsmTaRsNxbO,怪兽𝑴𝒐𝒏𝒔𝒕𝒆𝒓-,2025/6/11 16:19,"	7518769448577254203",和谁都不记得,"#第一人称视角,#单依纯,#李白,#歌手,#综艺",185258,2454
单依纯李白,https://www.douyin.com/video/7514603355897892115,MS4wLjABAAAA0d48wJDWi46hqcYWGmSYzwRZfqwyS3kfuNLZsl_ODDu7KoU-O0rq6lsmTaRsNxbO,怪兽𝑴𝒐𝒏𝒔𝒕𝒆𝒓-,2025/6/11 16:19,"	7523380403617825595",我支持你,"#第一人称视角,#单依纯,#李白,#歌手,#综艺",185258,2454
单依纯李白,https://www.douyin.com/video/7514603355897892115,MS4wLjABAAAA0d48wJDWi46hqcYWGmSYzwRZfqwyS3kfuNLZsl_ODDu7KoU-O0rq6lsmTaRsNxbO,怪兽𝑴𝒐𝒏𝒔𝒕𝒆𝒓-,2025/6/11 16:19,"	7516657193568437051",坏了好像打到对面家里了[憨笑],"#第一人称视角,#单依纯,#李白,#歌手,#综艺",185258,2454
